OurAirports_name,icao,iata,countryLabel,lat,lon,filename
King Khalid International Airport,OERK,RUH,Saudi Arabia,24.9575996,46.6987991,mapbox_24.9575996_46.6987991_851.png
Prince Mohammad Bin Abdulaziz Airport,OEMA,MED,Saudi Arabia,24.55175,39.71425,mapbox_24.55175_39.71425_852.png
Blaise Diagne International Airport,GOBD,DSS,Senegal,14.67083333,-17.06888889,mapbox_14.67083333_-17.06888889_853.png
Léopold Sédar Senghor International Airport,GOOY,DKR,Senegal,14.743833,-17.479305,mapbox_14.743833_-17.479305_854.png
Belgrade Nikola Tesla Airport,LYBE,BEG,Serbia,44.81944444,20.30694444,mapbox_44.81944444_20.30694444_855.png
Niš Constantine the Great Airport,LYNI,INI,Serbia,43.33722222,21.85361111,mapbox_43.33722222_21.85361111_857.png
Seychelles International Airport,FSIA,SEZ,Seychelles,-4.674344444,55.52185278,mapbox_-4.674344444_55.52185278_858.png
Lungi International Airport,GFLL,FNA,Sierra Leone,8.616444444,-13.19548889,mapbox_8.616444444_-13.19548889_859.png
Singapore Changi Airport,WSSS,SIN,Singapore,1.359167,103.989444,mapbox_1.359167_103.989444_861.png
Princess Juliana International Airport,TNCM,SXM,Sint Maarten,18.04083333,-63.10944444,mapbox_18.04083333_-63.10944444_862.png
M. R. _tefánik Airport,LZIB,BTS,Slovakia,48.17,17.21277778,mapbox_48.17_17.21277778_864.png
Ljubljana Jože Pu_nik Airport,LJLJ,LJU,Slovenia,46.22444444,14.45611111,mapbox_46.22444444_14.45611111_868.png
Honiara International Airport,AGGH,HIR,Solomon Islands,-9.428,160.054789,mapbox_-9.428_160.054789_870.png
Aden Adde International Airport,HCMM,MGQ,Somalia,2.013611111,45.30472222,mapbox_2.013611111_45.30472222_873.png
Bender Qassim International Airport,HCMF,BSA,Somalia,11.27555556,49.15,mapbox_11.27555556_49.15_874.png
Egal International Airport,HCMH,HGA,Somalia,9.518166666,44.08875833,mapbox_9.518166666_44.08875833_876.png
Cape Town International Airport,FACT,CPT,South Africa,-33.96944444,18.59722222,mapbox_-33.96944444_18.59722222_879.png
King Phalo Airport,FAEL,ELS,South Africa,-33.035,27.82138889,mapbox_-33.035_27.82138889_881.png
King Shaka International Airport,FALE,DUR,South Africa,-29.61444444,31.11638889,mapbox_-29.61444444_31.11638889_882.png
Kruger Mpumalanga International Airport,FAKN,MQP,South Africa,-25.38333333,31.10555556,mapbox_-25.38333333_31.10555556_883.png
Lanseria International Airport,FALA,HLA,South Africa,-25.938611,27.926111,mapbox_-25.938611_27.926111_884.png
O.R. Tambo International Airport,FAOR,JNB,South Africa,-26.139167,28.246111,mapbox_-26.139167_28.246111_885.png
Polokwane International Airport,FAPP,PTG,South Africa,-23.84527778,29.45861111,mapbox_-23.84527778_29.45861111_887.png
Cheongju International Airport/Cheongju Air Base (K-59/G-513),RKTU,CJJ,South Korea,36.71638889,127.4991667,mapbox_36.71638889_127.4991667_888.png
Daegu International Airport,RKTN,TAE,South Korea,35.89416667,128.6588889,mapbox_35.89416667_128.6588889_889.png
Gimhae International Airport,RKPK,PUS,South Korea,35.18055556,128.9380556,mapbox_35.18055556_128.9380556_890.png
Gimpo International Airport,RKSS,GMP,South Korea,37.55694444,126.7975,mapbox_37.55694444_126.7975_891.png
Incheon International Airport,RKSI,ICN,South Korea,37.4625,126.4391667,mapbox_37.4625_126.4391667_892.png
Jeju International Airport,RKPC,CJU,South Korea,33.51222222,126.4927778,mapbox_33.51222222_126.4927778_893.png
Muan International Airport,RKJB,MWX,South Korea,34.99138889,126.3827778,mapbox_34.99138889_126.3827778_894.png
Yangyang International Airport,RKNY,YNY,South Korea,38.06138889,128.6691667,mapbox_38.06138889_128.6691667_895.png
Alicante-Elche Miguel Hernández Airport,LEAL,ALC,Spain,38.28222222,-0.558055555,mapbox_38.28222222_-0.558055555_899.png
Asturias Airport,LEAS,OVD,Spain,43.56361111,-6.034722222,mapbox_43.56361111_-6.034722222_900.png
Bilbao Airport,LEBB,BIO,Spain,43.301111,-2.910556,mapbox_43.301111_-2.910556_901.png
César Manrique-Lanzarote Airport,GCRR,ACE,Spain,28.945556,-13.605278,mapbox_28.945556_-13.605278_902.png
Fuerteventura Airport,GCFV,FUE,Spain,28.45277778,-13.86388889,mapbox_28.45277778_-13.86388889_904.png
Gran Canaria Airport,GCLP,LPA,Spain,27.93194444,-15.38666667,mapbox_27.93194444_-15.38666667_905.png
Ibiza Airport,LEIB,IBZ,Spain,38.872858,1.373117,mapbox_38.872858_1.373117_906.png
Josep Tarradellas Barcelona-El Prat Airport,LEBL,BCN,Spain,41.296944,2.078333,mapbox_41.296944_2.078333_907.png
Adolfo Suárez Madrid__arajas Airport,LEMD,MAD,Spain,40.47222222,-3.560833333,mapbox_40.47222222_-3.560833333_908.png
Málaga-Costa del Sol Airport,LEMG,AGP,Spain,36.675,-4.499167,mapbox_36.675_-4.499167_910.png
Palma de Mallorca Airport,LEPA,PMI,Spain,39.551675,2.738808333,mapbox_39.551675_2.738808333_911.png
Region of Murcia International Airport,LEMI,RMU,Spain,37.80363889,-1.124111111,mapbox_37.80363889_-1.124111111_912.png
Seville Airport,LEZL,SVQ,Spain,37.418056,-5.898889,mapbox_37.418056_-5.898889_913.png
Tenerife Norte-Ciudad de La Laguna Airport,GCXO,TFN,Spain,28.48804722,-16.34591389,mapbox_28.48804722_-16.34591389_914.png
Tenerife Sur Airport,GCTS,TFS,Spain,28.04444444,-16.5725,mapbox_28.04444444_-16.5725_915.png
Valencia Airport,LEVC,VLC,Spain,39.48944444,-0.481666666,mapbox_39.48944444_-0.481666666_916.png
Bandaranaike International Colombo Airport,VCBI,CMB,Sri Lanka,7.181111111,79.88361111,mapbox_7.181111111_79.88361111_917.png
Mattala Rajapaksa International Airport,VCRI,HRI,Sri Lanka,6.28888889,81.12361111,mapbox_6.28888889_81.12361111_918.png
Port Sudan New International Airport,HSPN,PZU,Sudan,19.43363889,37.234075,mapbox_19.43363889_37.234075_920.png
Johan Adolf Pengel International Airport,SMJP,PBM,Suriname,5.452830555,-55.18778333,mapbox_5.452830555_-55.18778333_922.png
Göteborg Landvetter Airport,ESGG,GOT,Sweden,57.66,12.29111111,mapbox_57.66_12.29111111_923.png
Stockholm-Arlanda Airport,ESSA,ARN,Sweden,59.65194444,17.91861111,mapbox_59.65194444_17.91861111_924.png
Stockholm Västerås Airport,ESOW,VST,Sweden,59.58944444,16.63361111,mapbox_59.58944444_16.63361111_926.png
Umeå Airport,ESNU,UME,Sweden,63.793055,20.28,mapbox_63.793055_20.28_927.png
Geneva Cointrin International Airport,LSGG,GVA,Switzerland,46.23833333,6.109444444,mapbox_46.23833333_6.109444444_928.png
Zürich Airport,LSZH,ZRH,Switzerland,47.45805556,8.548055555,mapbox_47.45805556_8.548055555_929.png
Aleppo International Airport,OSAP,ALP,Syria,36.18450943,37.22733275,mapbox_36.18450943_37.22733275_930.png
Damascus International Airport,OSDI,DAM,Syria,33.41152222,36.51555833,mapbox_33.41152222_36.51555833_931.png
São Tomé International Airport,FPST,TMS,São Tomé and Príncipe,0.378056,6.712222,mapbox_0.378056_6.712222_935.png
Hualien Chiashan Airport,RCYU,HUN,Taiwan,24.02305556,121.6177778,mapbox_24.02305556_121.6177778_936.png
Kaohsiung International Airport,RCKH,KHH,Taiwan,22.57694444,120.35,mapbox_22.57694444_120.35_937.png
Taichung International Airport / Ching Chuang Kang Air Base,RCMQ,RMQ,Taiwan,24.265,120.620833,mapbox_24.265_120.620833_938.png
Tainan International Airport / Tainan Air Base,RCNN,TNN,Taiwan,22.95027778,120.2055556,mapbox_22.95027778_120.2055556_939.png
Taipei Songshan International Airport,RCSS,TSA,Taiwan,25.06944444,121.5516667,mapbox_25.06944444_121.5516667_940.png
Taiwan Taoyuan International Airport,RCTP,TPE,Taiwan,25.07638889,121.2238889,mapbox_25.07638889_121.2238889_941.png
Dushanbe International Airport,UTDD,DYU,Tajikistan,38.54361111,68.82166667,mapbox_38.54361111_68.82166667_943.png
Abeid Amani Karume International Airport,HTZA,ZNZ,Tanzania,-6.222222222,39.225,mapbox_-6.222222222_39.225_944.png
Julius Nyerere International Airport,HTDA,DAR,Tanzania,-6.878055555,39.20277778,mapbox_-6.878055555_39.20277778_947.png
Kilimanjaro International Airport,HTKJ,JRO,Tanzania,-3.429444444,37.07444444,mapbox_-3.429444444_37.07444444_948.png
Mwanza International Airport,HTMW,MWZ,Tanzania,-2.444444444,32.9325,mapbox_-2.444444444_32.9325_949.png
Chiang Mai International Airport,VTCC,CNX,Thailand,18.76666667,98.9625,mapbox_18.76666667_98.9625_952.png
Don Mueang International Airport,VTBD,DMK,Thailand,13.9125,100.6066667,mapbox_13.9125_100.6066667_953.png
Hat Yai International Airport,VTSS,HDY,Thailand,6.933055555,100.3927778,mapbox_6.933055555_100.3927778_954.png
Mae Fah Luang - Chiang Rai International Airport,VTCT,CEI,Thailand,19.95222222,99.88277778,mapbox_19.95222222_99.88277778_955.png
Phuket International Airport,VTSP,HKT,Thailand,8.113333,98.316944,mapbox_8.113333_98.316944_956.png
Suvarnabhumi Airport,VTBS,BKK,Thailand,13.681111,100.747222,mapbox_13.681111_100.747222_957.png
U-Tapao__ayong__attaya International Airport,VTBU,UTP,Thailand,12.679612,101.004917,mapbox_12.679612_101.004917_958.png
Udon Thani International Airport,VTUD,UTH,Thailand,17.386388,102.788333,mapbox_17.386388_102.788333_959.png
Grand Bahama International Airport,MYGF,FPO,The Bahamas,26.55861111,-78.69555556,mapbox_26.55861111_-78.69555556_962.png
Lynden Pindling International Airport,MYNN,NAS,The Bahamas,25.03888889,-77.46611111,mapbox_25.03888889_-77.46611111_965.png
Banjul International Airport,GBYD,BJL,The Gambia,13.33796111,-16.65220556,mapbox_13.33796111_-16.65220556_968.png
Presidente Nicolau Lobato International Airport,WPDL,DIL,Timor-Leste,-8.546552777,125.5247194,mapbox_-8.546552777_125.5247194_969.png
Lomé__okoin International Airport,DXXX,LFW,Togo,6.165833333,1.254166666,mapbox_6.165833333_1.254166666_970.png
Niamtougou International Airport,DXNG,LRL,Togo,9.767762024,1.091424997,mapbox_9.767762024_1.091424997_971.png
Fua'amotu International Airport,NFTF,TBU,Tonga,-21.24111111,-175.1494444,mapbox_-21.24111111_-175.1494444_972.png
Vava'u International Airport,NFTV,VAV,Tonga,-18.58527778,-173.9616667,mapbox_-18.58527778_-173.9616667_973.png
A.N.R. Robinson International Airport,TTCP,TAB,Trinidad and Tobago,11.14972222,-60.83222222,mapbox_11.14972222_-60.83222222_974.png
Piarco International Airport,TTPP,POS,Trinidad and Tobago,10.59527778,-61.33722222,mapbox_10.59527778_-61.33722222_975.png
Adana _akirpa_a Airport,LTAF,ADA,Turkey,36.981944,35.280278,mapbox_36.981944_35.280278_977.png
Esenbo_a International Airport,LTAC,ESB,Turkey,40.12805556,32.995,mapbox_40.12805556_32.995_978.png
Antalya International Airport,LTAI,AYT,Turkey,36.90027778,30.79277778,mapbox_36.90027778_30.79277778_979.png
Dalaman International Airport,LTBS,DLM,Turkey,36.714722,28.792778,mapbox_36.714722_28.792778_980.png
Kayseri Erkilet International Airport,LTAU,ASR,Turkey,38.77027778,35.49527778,mapbox_38.77027778_35.49527778_981.png
İstanbul Airport,LTFM,IST,Turkey,41.26083333,28.74222222,mapbox_41.26083333_28.74222222_982.png
Istanbul Sabiha Gökçen International Airport,LTFJ,SAW,Turkey,40.89833333,29.30916667,mapbox_40.89833333_29.30916667_983.png
Milas Bodrum International Airport,LTFE,BJV,Turkey,37.25055556,27.66416667,mapbox_37.25055556_27.66416667_984.png
_ukurova International Airport,LTDB,COV,Turkey,36.89694444,35.0675,mapbox_36.89694444_35.0675_985.png
Adnan Menderes International Airport,LTBJ,ADB,Turkey,38.28916667,27.155,mapbox_38.28916667_27.155_986.png
Ashgabat International Airport,UTAA,ASB,Turkmenistan,37.98694444,58.36083333,mapbox_37.98694444_58.36083333_987.png
Entebbe International Airport,HUEN,EBB,Uganda,0.044722222,32.44305556,mapbox_0.044722222_32.44305556_990.png
Lviv International Airport,UKLL,LWO,Ukraine,49.8125,23.95611111,mapbox_49.8125_23.95611111_1005.png
Odesa International Airport,UKOO,ODS,Ukraine,46.42694444,30.67805556,mapbox_46.42694444_30.67805556_1007.png
Simferopol International Airport,UKFF,SIP,Ukraine,45.05222222,33.97527778,mapbox_45.05222222_33.97527778_1010.png
Zaporizhzhia International Airport,UKDE,OZH,Ukraine,47.86694444,35.31583333,mapbox_47.86694444_35.31583333_1011.png
Al Ain International Airport,OMAL,AAN,United Arab Emirates,24.259486,55.614853,mapbox_24.259486_55.614853_1012.png
Dubai International Airport,OMDB,DXB,United Arab Emirates,25.25277778,55.36444444,mapbox_25.25277778_55.36444444_1013.png
Fujairah International Airport,OMFJ,FJR,United Arab Emirates,25.11222222,56.32388889,mapbox_25.11222222_56.32388889_1014.png
Ras Al Khaimah International Airport,OMRK,RKT,United Arab Emirates,25.61361111,55.93888889,mapbox_25.61361111_55.93888889_1015.png
Sharjah International Airport,OMSJ,SHJ,United Arab Emirates,25.32861111,55.51722222,mapbox_25.32861111_55.51722222_1016.png
Zayed International Airport,OMAA,AUH,United Arab Emirates,24.43305556,54.65111111,mapbox_24.43305556_54.65111111_1017.png
Aberdeen International Airport,EGPD,ABZ,United Kingdom,57.201944,-2.197778,mapbox_57.201944_-2.197778_1018.png
Belfast International Airport,EGAA,BFS,United Kingdom,54.6575,-6.215833,mapbox_54.6575_-6.215833_1019.png
Birmingham Airport,EGBB,BHX,United Kingdom,52.45388889,-1.748055555,mapbox_52.45388889_-1.748055555_1020.png
Bristol Airport,EGGD,BRS,United Kingdom,51.382778,-2.719167,mapbox_51.382778_-2.719167_1022.png
Cardiff International Airport,EGFF,CWL,United Kingdom,51.39666667,-3.343333333,mapbox_51.39666667_-3.343333333_1023.png
East Midlands Airport,EGNX,EMA,United Kingdom,52.83055556,-1.327777777,mapbox_52.83055556_-1.327777777_1027.png
Edinburgh Airport,EGPH,EDI,United Kingdom,55.95,-3.3725,mapbox_55.95_-3.3725_1028.png
Gibraltar Airport,LXGB,GIB,United Kingdom,36.15111111,-5.349722222,mapbox_36.15111111_-5.349722222_1031.png
Glasgow Airport,EGPF,GLA,United Kingdom,55.87194444,-4.433055555,mapbox_55.87194444_-4.433055555_1032.png
Glasgow Prestwick Airport,EGPK,PIK,United Kingdom,55.50944444,-4.594444444,mapbox_55.50944444_-4.594444444_1033.png
L.F. Wade International Airport,TXKF,BDA,United Kingdom,32.36416667,-64.67861111,mapbox_32.36416667_-64.67861111_1035.png
Leeds Bradford Airport,EGNM,LBA,United Kingdom,53.86583333,-1.660555555,mapbox_53.86583333_-1.660555555_1036.png
Liverpool John Lennon Airport,EGGP,LPL,United Kingdom,53.33361111,-2.849722222,mapbox_53.33361111_-2.849722222_1037.png
London Gatwick Airport,EGKK,LGW,United Kingdom,51.14722222,-0.190277777,mapbox_51.14722222_-0.190277777_1039.png
London Heathrow Airport,EGLL,LHR,United Kingdom,51.4775,-0.461389,mapbox_51.4775_-0.461389_1040.png
London Luton Airport,EGGW,LTN,United Kingdom,51.874722,-0.368333,mapbox_51.874722_-0.368333_1041.png
London Stansted Airport,EGSS,STN,United Kingdom,51.885,0.235,mapbox_51.885_0.235_1042.png
Manchester Airport,EGCC,MAN,United Kingdom,53.353889,-2.275,mapbox_53.353889_-2.275_1043.png
Newcastle International Airport,EGNT,NCL,United Kingdom,55.0375,-1.691666666,mapbox_55.0375_-1.691666666_1044.png
Owen Roberts International Airport,MWCR,GCM,United Kingdom,19.2925,-81.35916667,mapbox_19.2925_-81.35916667_1046.png
Providenciales International Airport,MBPV,PLS,United Kingdom,21.77361111,-72.26583333,mapbox_21.77361111_-72.26583333_1047.png
Terrance B. Lettsome International Airport,TUPJ,EIS,United Kingdom,18.44555556,-64.54305556,mapbox_18.44555556_-64.54305556_1050.png
Albany International Airport,KALB,ALB,United States,42.74916667,-73.80194444,mapbox_42.74916667_-73.80194444_1052.png
Albuquerque International Sunport,KABQ,ABQ,United States,35.040278,-106.609167,mapbox_35.040278_-106.609167_1053.png
Antonio B. Won Pat International Airport,PGUM,GUM,United States,13.485,144.7975,mapbox_13.485_144.7975_1056.png
Austin Bergstrom International Airport,KAUS,AUS,United States,30.19444444,-97.67,mapbox_30.19444444_-97.67_1060.png
Baltimore/Washington International Thurgood Marshall Airport,KBWI,BWI,United States,39.1782209,-76.6675418,mapbox_39.1782209_-76.6675418_1061.png
Birmingham-Shuttlesworth International Airport,KBHM,BHM,United States,33.56388889,-86.75222222,mapbox_33.56388889_-86.75222222_1065.png
Bradley International Airport,KBDL,BDL,United States,41.93916667,-72.68333333,mapbox_41.93916667_-72.68333333_1068.png
Buffalo Niagara International Airport,KBUF,BUF,United States,42.94055556,-78.73222222,mapbox_42.94055556_-78.73222222_1070.png
Charleston International Airport,KCHS,CHS,United States,32.89861111,-80.04055556,mapbox_32.89861111_-80.04055556_1075.png
Charlotte Douglas International Airport,KCLT,CLT,United States,35.21388889,-80.94305556,mapbox_35.21388889_-80.94305556_1076.png
Cincinnati Northern Kentucky International Airport,KCVG,CVG,United States,39.04888889,-84.66777778,mapbox_39.04888889_-84.66777778_1080.png
Cleveland Hopkins International Airport,KCLE,CLE,United States,41.41166667,-81.84972222,mapbox_41.41166667_-81.84972222_1081.png
Dallas Fort Worth International Airport,KDFW,DFW,United States,32.89694444,-97.03805556,mapbox_32.89694444_-97.03805556_1084.png
Daniel K. Inouye International Airport,PHNL,HNL,United States,21.318611,-157.9225,mapbox_21.318611_-157.9225_1085.png
Denver International Airport,KDEN,DEN,United States,39.86166667,-104.6730556,mapbox_39.86166667_-104.6730556_1089.png
Des Moines International Airport,KDSM,DSM,United States,41.53388889,-93.66305556,mapbox_41.53388889_-93.66305556_1090.png
Detroit Metropolitan Wayne County Airport,KDTW,DTW,United States,42.2125,-83.353333,mapbox_42.2125_-83.353333_1091.png
El Paso International Airport,KELP,ELP,United States,31.80722222,-106.3775,mapbox_31.80722222_-106.3775_1093.png
Ellison Onizuka Kona International Airport at Ke_hole,PHKO,KOA,United States,19.73888889,-156.0455556,mapbox_19.73888889_-156.0455556_1095.png
Fort Lauderdale Hollywood International Airport,KFLL,FLL,United States,26.0725,-80.15277778,mapbox_26.0725_-80.15277778_1099.png
Frederick Douglass Greater Rochester International Airport,KROC,ROC,United States,43.11888889,-77.6725,mapbox_43.11888889_-77.6725_1102.png
